DateTime,Epex Spot,forecast load,load,forecast generation,generation
2023-10-31 04:00,65.5,4060,4255.0,208,191
2023-10-31 05:00,75.26,4679,4800.0,202,198
2023-10-31 06:00,94.8,5114,5224.0,176,156
2023-10-31 07:00,114.2,5117,5339.0,126,83
2023-10-31 08:00,129.47,5005,5281.0,76,68
2023-10-31 09:00,115.01,4889,5216.0,45,29
2023-10-31 10:00,105.24,4834,5397.0,42,19
2023-10-31 11:00,104.5,4910,5486.0,45,44
2023-10-31 12:00,102.64,5031,5647.0,63,82
2023-10-31 13:00,101.94,5180,5580.0,97,150
2023-10-31 14:00,109.92,5306,5684.0,111,155
2023-10-31 15:00,119.07,5425,5680.0,119,143
2023-10-31 16:00,135.11,5615,5845.0,130,99
2023-10-31 17:00,161.81,5652,5715.0,122,87
2023-10-31 18:00,172.04,5597,5667.0,106,83
2023-10-31 19:00,152.92,5446,5463.0,97,59
2023-10-31 20:00,125.88,5166,5310.0,97,80
2023-10-31 21:00,115.92,4846,4967.0,104,88
2023-10-31 22:00,109.31,4726,4755.0,105,103
2023-10-31 23:00,98.43,4046,4424.0,95,95
2023-11-01 00:00,63.4,3677,4164.0,91,100
2023-11-01 01:00,17.02,3564,3960.0,91,92
2023-11-01 02:00,7.9,3468,3864.0,85,88
2023-11-01 03:00,9.92,3457,3833.0,74,86
2023-11-01 04:00,6.79,3514,3871.0,57,74
2023-11-01 05:00,12.73,3606,3851.0,40,47
2023-11-01 06:00,33.05,3847,3909.0,23,35
2023-11-01 07:00,59.73,3895,3774.0,16,35
2023-11-01 08:00,57.0,3768,3541.0,14,18
2023-11-01 09:00,69.23,3663,3354.0,14,24
2023-11-01 10:00,40.1,3592,3291.0,18,22
2023-11-01 11:00,39.71,3571,3452.0,30,32
2023-11-01 12:00,47.64,3540,3502.0,49,46
2023-11-01 13:00,30.5,3628,3681.0,64,74
2023-11-01 14:00,17.96,3858,4024.0,76,73
2023-11-01 15:00,16.32,4163,4465.0,99,102
2023-11-01 16:00,38.08,4545,4840.0,130,136
2023-11-01 17:00,47.02,4692,4850.0,154,163
2023-11-01 18:00,81.53,4679,4877.0,169,186
2023-11-01 19:00,71.9,4584,4814.0,176,194
2023-11-01 20:00,56.59,4368,4607.0,181,201
2023-11-01 21:00,40.87,4149,4380.0,184,200
2023-11-01 22:00,38.83,3894,4145.0,182,196
2023-11-01 23:00,21.68,3758,3853.0,190,194
2023-11-02 00:00,19.15,3619,3711.0,183,192
2023-11-02 01:00,4.3,3439,3555.0,176,171
2023-11-02 02:00,0.77,3374,3503.0,172,162
2023-11-02 03:00,0.06,3462,3606.0,164,166
2023-11-02 04:00,0.09,3730,3922.0,160,164
2023-11-02 05:00,1.6,4378,4679.0,161,170
2023-11-02 06:00,14.77,4920,5059.0,168,183
2023-11-02 07:00,76.56,5003,4866.0,174,187
2023-11-02 08:00,85.33,4877,4491.0,184,191
2023-11-02 09:00,71.79,4694,4212.0,200,204
2023-11-02 10:00,60.63,4582,4197.0,223,225
2023-11-02 11:00,62.27,4572,4267.0,239,244
2023-11-02 12:00,61.85,4649,4515.0,245,251
2023-11-02 13:00,61.34,4783,4795.0,247,253
2023-11-02 14:00,75.0,5010,5275.0,247,253
2023-11-02 15:00,87.0,5296,5529.0,247,256
2023-11-02 16:00,93.77,5555,5814.0,246,251
2023-11-02 17:00,101.02,5593,5769.0,248,251
2023-11-02 18:00,111.55,5536,5741.0,249,252
2023-11-02 19:00,96.55,5405,5559.0,248,250
2023-11-02 20:00,88.14,5167,5363.0,250,248
2023-11-02 21:00,76.17,4861,5057.0,251,247
2023-11-02 22:00,72.27,4606,4825.0,251,245
2023-11-02 23:00,57.04,4363,4513.0,257,248
2023-11-03 00:00,15.17,4149,4256.0,257,233
2023-11-03 01:00,11.47,3964,4056.0,256,227
2023-11-03 02:00,10.0,3875,3997.0,253,239
2023-11-03 03:00,5.73,3926,4084.0,241,227
2023-11-03 04:00,9.73,4125,4315.0,220,208
2023-11-03 05:00,23.6,4722,4813.0,182,186
2023-11-03 06:00,62.04,5143,5225.0,154,145
2023-11-03 07:00,90.98,5224,5488.0,118,137
2023-11-03 08:00,95.25,5273,5658.0,114,130
2023-11-03 09:00,89.59,5358,5757.0,97,121
2023-11-03 10:00,82.98,5449,5826.0,75,94
2023-11-03 11:00,72.7,5496,5867.0,70,137
2023-11-03 12:00,62.61,5403,5862.0,67,113
2023-11-03 13:00,61.62,5287,5667.0,55,144
2023-11-03 14:00,65.55,5289,5649.0,55,166
2023-11-03 15:00,69.84,5441,5723.0,58,95
2023-11-03 16:00,82.35,5612,5889.0,54,83
2023-11-03 17:00,84.07,5605,5772.0,46,63
2023-11-03 18:00,93.33,5535,5724.0,42,45
2023-11-03 19:00,89.66,5388,5537.0,34,13
2023-11-03 20:00,70.24,5129,5367.0,26,8
2023-11-03 21:00,53.61,4843,5098.0,17,6
2023-11-03 22:00,45.53,4623,4906.0,16,4
2023-11-03 23:00,22.88,4329,4585.0,12,3
2023-11-04 00:00,45.72,4076,4359.0,10,2
2023-11-04 01:00,32.06,3883,4131.0,9,3
2023-11-04 02:00,30.0,3765,4043.0,7,3
2023-11-04 03:00,22.01,3764,4056.0,5,5
2023-11-04 04:00,19.19,3852,4173.0,4,3
2023-11-04 05:00,15.4,4083,4345.0,2,2
2023-11-04 06:00,16.13,4403,4577.0,2,2
2023-11-04 07:00,25.08,4521,4730.0,2,3
2023-11-04 08:00,25.85,4488,4737.0,1,6
2023-11-04 09:00,20.0,4437,4476.0,1,3
2023-11-04 10:00,13.95,4390,4329.0,2,1
2023-11-04 11:00,15.2,4392,4413.0,4,6
2023-11-04 12:00,20.0,4357,4440.0,8,12
2023-11-04 13:00,21.14,4361,4535.0,14,21
2023-11-04 14:00,30.79,4497,4768.0,24,33
2023-11-04 15:00,37.75,4748,5116.0,39,54
2023-11-04 16:00,26.96,5047,5498.0,72,92
2023-11-04 17:00,31.15,5118,5439.0,111,136
2023-11-04 18:00,46.98,5087,5420.0,152,198
2023-11-04 19:00,36.89,4966,5248.0,188,207
2023-11-04 20:00,22.05,4720,5057.0,216,223
2023-11-04 21:00,16.21,4431,4773.0,226,207
2023-11-04 22:00,11.73,4187,4503.0,232,230
2023-11-04 23:00,7.05,3965,4178.0,243,226
2023-11-05 00:00,8.71,3755,4000.0,239,207
2023-11-05 01:00,6.59,3589,3827.0,226,177
2023-11-05 02:00,5.18,3498,3751.0,202,159
2023-11-05 03:00,2.98,3514,3735.0,173,128
2023-11-05 04:00,4.24,3554,3831.0,159,103
2023-11-05 05:00,7.99,3724,3999.0,163,139
2023-11-05 06:00,7.82,4014,4207.0,154,104
2023-11-05 07:00,11.29,4271,4571.0,118,100
2023-11-05 08:00,14.38,4552,4975.0,93,104
2023-11-05 09:00,20.3,4779,5292.0,72,39
2023-11-05 10:00,13.27,4895,5394.0,53,34
2023-11-05 11:00,12.97,4878,5290.0,43,19
2023-11-05 12:00,13.69,4663,4910.0,43,30
2023-11-05 13:00,4.9,4497,4633.0,39,50
2023-11-05 14:00,3.8,4528,4694.0,37,46
2023-11-05 15:00,14.62,4720,4967.0,34,42
2023-11-05 16:00,33.0,4983,5315.0,35,31
2023-11-05 17:00,39.68,5055,5326.0,37,35
2023-11-05 18:00,72.77,5035,5338.0,42,19
2023-11-05 19:00,59.26,4920,5186.0,54,32
2023-11-05 20:00,47.02,4701,4966.0,70,39
2023-11-05 21:00,27.3,4427,4719.0,85,50
2023-11-05 22:00,22.86,4159,4476.0,103,76
2023-11-05 23:00,16.42,3909,4156.0,114,107
2023-11-06 00:00,14.1,3725,3993.0,120,119
2023-11-06 01:00,9.43,3606,3823.0,117,131
2023-11-06 02:00,4.3,3553,3771.0,105,116
2023-11-06 03:00,1.77,3613,3872.0,89,111
2023-11-06 04:00,4.3,3893,4193.0,76,79
2023-11-06 05:00,16.93,4666,4912.0,60,70
2023-11-06 06:00,73.57,5200,5346.0,55,61
2023-11-06 07:00,96.64,5157,5199.0,49,50
2023-11-06 08:00,98.58,4908,4999.0,40,45
2023-11-06 09:00,78.29,4726,4716.0,26,22
2023-11-06 10:00,61.3,4626,4728.0,20,11
2023-11-06 11:00,57.46,4626,4852.0,20,10
2023-11-06 12:00,58.05,4689,4852.0,21,17
2023-11-06 13:00,66.98,4827,4951.0,18,18
2023-11-06 14:00,80.53,5102,5284.0,15,16
2023-11-06 15:00,100.08,5455,5609.0,14,33
2023-11-06 16:00,113.29,5705,5989.0,16,35
2023-11-06 17:00,138.8,5726,5943.0,21,26
2023-11-06 18:00,151.74,5678,5951.0,27,37
2023-11-06 19:00,140.31,5535,5798.0,26,34
2023-11-06 20:00,112.48,5268,5578.0,26,50
2023-11-06 21:00,106.99,4969,5235.0,28,64
2023-11-06 22:00,100.11,4732,4986.0,28,58
2023-11-06 23:00,89.36,4439,4659.0,24,45
2023-11-07 00:00,82.19,4196,4406.0,23,39
2023-11-07 01:00,76.63,4022,4213.0,24,42
2023-11-07 02:00,70.96,3934,4153.0,21,42
2023-11-07 03:00,68.01,3992,4240.0,15,32
2023-11-07 04:00,70.25,4208,4538.0,10,36
2023-11-07 05:00,83.8,4860,5200.0,7,24
2023-11-07 06:00,103.33,5317,5616.0,5,9
2023-11-07 07:00,133.05,5295,5489.0,2,2
2023-11-07 08:00,136.57,5130,5287.0,1,1
2023-11-07 09:00,119.05,5019,5118.0,1,0
2023-11-07 10:00,99.55,4948,5116.0,1,0
2023-11-07 11:00,89.03,4977,5235.0,1,1
2023-11-07 12:00,86.21,5011,5352.0,1,1
2023-11-07 13:00,88.79,5122,5347.0,1,1
2023-11-07 14:00,98.38,5318,5699.0,1,1
2023-11-07 15:00,108.91,5588,5910.0,2,2
2023-11-07 16:00,115.2,5777,6182.0,4,4
2023-11-07 17:00,138.88,5781,6103.0,6,5
2023-11-07 18:00,150.59,5734,6101.0,9,4
2023-11-07 19:00,133.89,5596,5895.0,10,7
2023-11-07 20:00,105.84,5335,5679.0,13,9
2023-11-07 21:00,92.98,5042,5315.0,19,24
2023-11-07 22:00,92.39,4808,5045.0,28,42
2023-11-07 23:00,86.51,4484,4679.0,33,46
2023-11-08 00:00,93.35,4247,4423.0,52,53
2023-11-08 01:00,79.39,4077,4224.0,69,70
2023-11-08 02:00,77.99,3995,4179.0,83,82
2023-11-08 03:00,76.3,4070,4199.0,98,105
2023-11-08 04:00,66.76,4287,4498.0,110,127
2023-11-08 05:00,75.01,4914,5158.0,118,132
2023-11-08 06:00,84.98,5412,5613.0,111,118
2023-11-08 07:00,107.92,5393,5469.0,100,118
2023-11-08 08:00,111.47,5169,5142.0,92,113
2023-11-08 09:00,93.92,4994,4958.0,94,105
2023-11-08 10:00,85.24,4889,4874.0,103,104
2023-11-08 11:00,78.85,4859,4929.0,111,104
2023-11-08 12:00,76.2,4904,4983.0,107,97
2023-11-08 13:00,76.5,5003,5149.0,94,89
2023-11-08 14:00,83.78,5253,5516.0,66,62
2023-11-08 15:00,102.18,5612,5816.0,46,47
2023-11-08 16:00,96.44,5838,6165.0,43,46
2023-11-08 17:00,119.72,5840,6146.0,46,57
2023-11-08 18:00,127.43,5790,6137.0,49,60
2023-11-08 19:00,121.31,5656,5978.0,45,52
2023-11-08 20:00,115.17,5398,5759.0,41,55
2023-11-08 21:00,99.0,5111,5399.0,40,64
2023-11-08 22:00,92.3,4878,5141.0,43,71
2023-11-08 23:00,80.68,4570,4818.0,68,80
2023-11-09 00:00,76.8,4336,4547.0,78,99
2023-11-09 01:00,77.79,4159,4354.0,83,102
2023-11-09 02:00,75.89,4073,4304.0,86,103
2023-11-09 03:00,77.16,4142,4381.0,91,103
2023-11-09 04:00,78.67,4363,4689.0,99,105
2023-11-09 05:00,84.63,4999,5387.0,111,115
2023-11-09 06:00,109.61,5477,5761.0,125,122
2023-11-09 07:00,120.06,5370,5382.0,128,128
2023-11-09 08:00,126.35,5071,5027.0,122,123
2023-11-09 09:00,114.25,4811,4761.0,127,126
2023-11-09 10:00,100.08,4668,4670.0,152,149
2023-11-09 11:00,95.0,4659,4745.0,177,183
2023-11-09 12:00,90.16,4753,4986.0,194,201
2023-11-09 13:00,92.32,4907,5118.0,201,212
2023-11-09 14:00,100.61,5209,5565.0,206,213
2023-11-09 15:00,114.74,5599,5890.0,210,220
2023-11-09 16:00,97.75,5845,6232.0,213,222
2023-11-09 17:00,132.31,5859,6162.0,217,227
2023-11-09 18:00,128.74,5804,6151.0,215,229
2023-11-09 19:00,112.22,5662,5982.0,210,220
2023-11-09 20:00,103.63,5405,5763.0,202,215
2023-11-09 21:00,92.5,5118,5393.0,190,206
2023-11-09 22:00,84.04,4883,5133.0,180,195
2023-11-09 23:00,74.36,4594,4827.0,197,183
2023-11-10 00:00,64.32,4344,4554.0,179,163
2023-11-10 01:00,59.73,4158,4348.0,156,141
2023-11-10 02:00,53.74,4061,4273.0,127,115
2023-11-10 03:00,48.36,4123,4351.0,101,97
2023-11-10 04:00,50.0,4339,4661.0,85,89
2023-11-10 05:00,67.76,4972,5319.0,73,83
2023-11-10 06:00,85.22,5408,5724.0,63,81
2023-11-10 07:00,106.9,5413,5712.0,55,82
2023-11-10 08:00,113.0,5277,5694.0,58,75
2023-11-10 09:00,111.05,5207,5685.0,65,78
2023-11-10 10:00,99.38,5269,5796.0,75,94
2023-11-10 11:00,92.21,5429,5936.0,80,116
2023-11-10 12:00,85.36,5517,6038.0,79,112
2023-11-10 13:00,90.15,5553,6000.0,76,106
2023-11-10 14:00,95.95,5649,6090.0,65,87
2023-11-10 15:00,106.95,5815,6173.0,53,73
2023-11-10 16:00,109.99,5882,6296.0,43,58
2023-11-10 17:00,129.22,5830,6166.0,38,43
2023-11-10 18:00,135.1,5766,6105.0,36,29
2023-11-10 19:00,123.58,5598,5911.0,39,29
2023-11-10 20:00,112.93,5339,5720.0,42,27
2023-11-10 21:00,105.1,5056,5406.0,48,31
2023-11-10 22:00,103.97,4831,5163.0,51,28
2023-11-10 23:00,93.2,4485,4829.0,47,31
2023-11-11 00:00,87.3,4234,4542.0,55,33
2023-11-11 01:00,85.89,4022,4327.0,55,26
2023-11-11 02:00,85.88,3901,4214.0,51,23
2023-11-11 03:00,83.21,3906,4214.0,48,24
2023-11-11 04:00,82.71,3971,4339.0,46,20
2023-11-11 05:00,85.44,4217,4509.0,45,18
2023-11-11 06:00,86.3,4519,4802.0,43,21
2023-11-11 07:00,88.0,4739,5114.0,42,20
2023-11-11 08:00,92.0,4915,5403.0,43,23
2023-11-11 09:00,94.89,5046,5595.0,47,30
2023-11-11 10:00,91.28,5176,5732.0,57,56
2023-11-11 11:00,90.22,5240,5799.0,80,85
2023-11-11 12:00,87.94,5109,5717.0,116,123
2023-11-11 13:00,87.8,4986,5583.0,148,135
2023-11-11 14:00,91.5,4981,5513.0,155,132
2023-11-11 15:00,102.87,5120,5613.0,159,183
2023-11-11 16:00,115.78,5269,5728.0,165,203
2023-11-11 17:00,127.98,5296,5613.0,172,200
2023-11-11 18:00,135.76,5252,5565.0,178,202
2023-11-11 19:00,124.47,5124,5401.0,181,200
2023-11-11 20:00,113.51,4890,5204.0,182,187
2023-11-11 21:00,102.58,4619,4915.0,180,171
2023-11-11 22:00,92.38,4376,4658.0,177,190
2023-11-11 23:00,87.41,4115,4367.0,187,185
2023-11-12 00:00,89.65,3921,4181.0,180,168
2023-11-12 01:00,85.36,3760,4029.0,168,153
2023-11-12 02:00,83.41,3666,3920.0,152,138
2023-11-12 03:00,70.77,3694,3945.0,132,128
2023-11-12 04:00,41.46,3736,4060.0,119,118
2023-11-12 05:00,68.26,3922,4243.0,104,116
2023-11-12 06:00,73.95,4246,4445.0,89,84
2023-11-12 07:00,73.21,4411,4494.0,67,75
2023-11-12 08:00,81.35,4435,4439.0,38,46
2023-11-12 09:00,89.75,4440,4390.0,20,20
2023-11-12 10:00,87.96,4392,4362.0,15,14
2023-11-12 11:00,82.84,4339,4410.0,11,15
2023-11-12 12:00,88.09,4287,4372.0,9,11
2023-11-12 13:00,75.01,4342,4499.0,8,10
2023-11-12 14:00,73.59,4523,4809.0,9,9
2023-11-12 15:00,95.29,4887,5254.0,13,16
2023-11-12 16:00,97.48,5155,5634.0,21,21
2023-11-12 17:00,80.52,5202,5612.0,30,33
2023-11-12 18:00,114.56,5191,5650.0,40,45
2023-11-12 19:00,100.7,5084,5494.0,48,58
2023-11-12 20:00,77.8,4882,5266.0,48,68
2023-11-12 21:00,107.33,4621,4985.0,44,54
2023-11-12 22:00,100.14,4366,4695.0,35,44
2023-11-12 23:00,88.02,4105,4374.0,45,35
2023-11-13 00:00,91.26,3914,4201.0,35,34
2023-11-13 01:00,86.82,3808,4046.0,24,17
2023-11-13 02:00,87.0,3746,3978.0,17,10
2023-11-13 03:00,80.97,3803,4064.0,13,5
2023-11-13 04:00,62.03,4095,4420.0,10,4
2023-11-13 05:00,66.94,4900,5236.0,7,2
2023-11-13 06:00,50.05,5453,5747.0,7,2
2023-11-13 07:00,90.0,5531,5750.0,5,1
2023-11-13 08:00,107.0,5423,5638.0,2,1
2023-11-13 09:00,90.59,5292,5452.0,2,1
2023-11-13 10:00,103.76,5284,5575.0,2,1
2023-11-13 11:00,88.7,5389,5676.0,3,3
2023-11-13 12:00,77.56,5435,5742.0,5,5
2023-11-13 13:00,59.25,5459,5786.0,7,7
2023-11-13 14:00,58.41,5560,6016.0,13,12
2023-11-13 15:00,40.1,5805,6139.0,29,27
2023-11-13 16:00,51.09,5942,6325.0,49,43
2023-11-13 17:00,86.22,5930,6229.0,68,55
2023-11-13 18:00,94.02,5868,6194.0,84,61
2023-11-13 19:00,104.57,5708,6014.0,95,68
2023-11-13 20:00,86.99,5446,5791.0,112,68
2023-11-13 21:00,63.98,5149,5439.0,120,83
2023-11-13 22:00,55.1,4897,5187.0,124,111
2023-11-13 23:00,45.92,4613,4837.0,131,131
2023-11-14 00:00,12.49,4373,4565.0,138,162
2023-11-14 01:00,3.3,4188,4376.0,133,137
2023-11-14 02:00,1.9,4089,4307.0,131,140
2023-11-14 03:00,1.3,4156,4378.0,127,138
2023-11-14 04:00,1.6,4371,4638.0,122,122
2023-11-14 05:00,4.74,5021,5280.0,116,120
2023-11-14 06:00,52.0,5500,5752.0,112,132
2023-11-14 07:00,81.61,5590,5789.0,108,132
2023-11-14 08:00,89.42,5566,5735.0,117,119
2023-11-14 09:00,81.75,5529,5785.0,113,149
2023-11-14 10:00,73.76,5520,5965.0,111,120
2023-11-14 11:00,72.82,5543,5749.0,113,116
2023-11-14 12:00,75.08,5550,5704.0,101,92
2023-11-14 13:00,75.53,5585,5785.0,84,85
2023-11-14 14:00,81.71,5668,5942.0,74,96
2023-11-14 15:00,87.55,5851,6050.0,66,74
2023-11-14 16:00,79.83,5935,6253.0,68,49
2023-11-14 17:00,97.79,5902,6153.0,69,46
2023-11-14 18:00,118.14,5847,6169.0,69,60
2023-11-14 19:00,117.02,5691,5997.0,65,60
2023-11-14 20:00,100.43,5433,5754.0,54,76
2023-11-14 21:00,88.52,5143,5441.0,46,24
2023-11-14 22:00,91.29,4901,5173.0,40,29
2023-11-14 23:00,85.5,4598,4818.0,35,23
2023-11-15 00:00,81.1,4351,4567.0,41,15
2023-11-15 01:00,76.42,4176,4351.0,61,13
2023-11-15 02:00,72.9,4083,4288.0,92,24
2023-11-15 03:00,70.69,4134,4338.0,134,57
2023-11-15 04:00,74.45,4355,4646.0,170,105
2023-11-15 05:00,80.68,5007,5300.0,202,142
2023-11-15 06:00,93.55,5485,5759.0,206,193
2023-11-15 07:00,112.67,5548,5552.0,206,226
2023-11-15 08:00,117.72,5414,5325.0,206,235
2023-11-15 09:00,103.41,5277,5261.0,214,243
2023-11-15 10:00,92.59,5187,5424.0,225,243
2023-11-15 11:00,85.5,5154,5534.0,233,244
2023-11-15 12:00,84.42,5212,5583.0,232,238
2023-11-15 13:00,83.35,5319,5627.0,216,227
2023-11-15 14:00,82.51,5502,5853.0,195,204
2023-11-15 15:00,84.52,5810,6035.0,175,167
2023-11-15 16:00,102.94,5955,6277.0,167,141
2023-11-15 17:00,120.2,5919,6188.0,168,172
2023-11-15 18:00,129.9,5866,6160.0,169,166
2023-11-15 19:00,121.09,5715,5959.0,166,151
2023-11-15 20:00,110.51,5465,5771.0,164,179
2023-11-15 21:00,97.76,5180,5419.0,157,168
2023-11-15 22:00,91.66,4941,5193.0,153,176
2023-11-15 23:00,84.21,4630,4829.0,177,178
2023-11-16 00:00,85.48,4387,4562.0,170,159
2023-11-16 01:00,83.29,4207,4350.0,158,141
2023-11-16 02:00,82.06,4118,4306.0,144,138
2023-11-16 03:00,79.9,4178,4388.0,131,116
2023-11-16 04:00,84.81,4396,4676.0,117,115
2023-11-16 05:00,91.21,5048,5332.0,102,110
2023-11-16 06:00,102.52,5518,5752.0,86,68
2023-11-16 07:00,126.9,5506,5446.0,69,32
2023-11-16 08:00,129.99,5211,5137.0,43,36
2023-11-16 09:00,128.59,4970,4888.0,20,20
2023-11-16 10:00,120.1,4847,4834.0,16,16
2023-11-16 11:00,116.62,4855,4919.0,19,20
2023-11-16 12:00,122.63,4996,5139.0,23,32
2023-11-16 13:00,103.15,5151,5393.0,32,46
2023-11-16 14:00,90.28,5392,5761.0,49,60
2023-11-16 15:00,84.79,5825,6007.0,85,83
2023-11-16 16:00,89.61,5997,6248.0,118,131
2023-11-16 17:00,111.4,5950,6172.0,138,180
2023-11-16 18:00,120.52,5902,6177.0,145,170
2023-11-16 19:00,125.28,5742,5976.0,151,187
2023-11-16 20:00,121.2,5490,5779.0,153,192
2023-11-16 21:00,115.0,5205,5424.0,149,184
2023-11-16 22:00,110.2,4963,5181.0,142,192
2023-11-16 23:00,100.85,4644,4822.0,125,166
2023-11-17 00:00,106.0,4407,4558.0,98,92
2023-11-17 01:00,100.0,4219,4355.0,70,59
2023-11-17 02:00,96.93,4128,4288.0,49,37
2023-11-17 03:00,92.79,4181,4338.0,35,26
2023-11-17 04:00,95.7,4403,4635.0,31,22
2023-11-17 05:00,103.2,5051,5268.0,44,36
2023-11-17 06:00,119.66,5526,5742.0,79,64
2023-11-17 07:00,131.03,5630,5849.0,131,115
2023-11-17 08:00,141.92,5616,5939.0,194,169
2023-11-17 09:00,134.75,5613,6022.0,243,238
2023-11-17 10:00,127.87,5673,6084.0,259,265
2023-11-17 11:00,125.18,5757,6144.0,267,276
2023-11-17 12:00,119.63,5778,6139.0,270,271
2023-11-17 13:00,112.78,5788,6078.0,271,271
2023-11-17 14:00,123.91,5843,6147.0,270,267
2023-11-17 15:00,127.81,5988,6272.0,269,263
2023-11-17 16:00,127.44,5998,6350.0,268,256
2023-11-17 17:00,146.32,5921,6200.0,267,264
2023-11-17 18:00,150.33,5851,6143.0,266,259
2023-11-17 19:00,141.92,5695,5973.0,267,251
2023-11-17 20:00,128.53,5453,5803.0,268,260
2023-11-17 21:00,120.49,5182,5490.0,268,257
2023-11-17 22:00,118.53,4959,5278.0,266,251
2023-11-17 23:00,112.93,4653,4937.0,260,249
2023-11-18 00:00,110.56,4396,4643.0,256,242
2023-11-18 01:00,97.38,4201,4442.0,254,232
2023-11-18 02:00,90.61,4091,4354.0,253,240
2023-11-18 03:00,85.87,4096,4334.0,253,247
2023-11-18 04:00,82.36,4176,4475.0,251,251
2023-11-18 05:00,82.45,4453,4674.0,247,254
2023-11-18 06:00,85.41,4727,4969.0,246,245
2023-11-18 07:00,92.08,4916,5016.0,250,243
2023-11-18 08:00,100.0,4874,4940.0,256,259
2023-11-18 09:00,94.12,4806,4859.0,265,258
2023-11-18 10:00,89.2,4855,4921.0,270,255
2023-11-18 11:00,72.69,4917,5035.0,272,273
2023-11-18 12:00,77.74,4878,5225.0,271,270
2023-11-18 13:00,70.8,4894,5267.0,266,266
2023-11-18 14:00,66.05,5032,5437.0,250,251
2023-11-18 15:00,67.69,5342,5684.0,221,217
2023-11-18 16:00,83.67,5493,5877.0,190,188
2023-11-18 17:00,105.64,5476,5761.0,172,153
2023-11-18 18:00,108.67,5458,5716.0,159,142
2023-11-18 19:00,93.87,5306,5557.0,146,126
2023-11-18 20:00,84.84,5091,5395.0,128,89
2023-11-18 21:00,78.48,4838,5111.0,105,71
2023-11-18 22:00,73.7,4592,4903.0,83,68
2023-11-18 23:00,57.87,4333,4589.0,30,32
2023-11-19 00:00,19.64,4127,4417.0,15,21
2023-11-19 01:00,6.04,3964,4203.0,9,15
2023-11-19 02:00,4.1,3863,4134.0,9,11
2023-11-19 03:00,0.13,3869,4136.0,16,19
2023-11-19 04:00,0.07,3931,4274.0,27,29
2023-11-19 05:00,0.09,4153,4458.0,39,34
2023-11-19 06:00,2.33,4350,4686.0,55,52
2023-11-19 07:00,5.59,4574,4871.0,67,53
2023-11-19 08:00,14.49,4763,5152.0,71,67
2023-11-19 09:00,18.78,4905,5309.0,73,72
2023-11-19 10:00,12.62,5073,5525.0,62,54
2023-11-19 11:00,12.68,5149,5647.0,49,39
2023-11-19 12:00,11.7,5031,5405.0,39,23
2023-11-19 13:00,3.86,4956,5391.0,28,18
2023-11-19 14:00,18.6,5016,5394.0,25,15
2023-11-19 15:00,42.06,5248,5606.0,26,21
2023-11-19 16:00,67.7,5395,5781.0,28,19
2023-11-19 17:00,91.57,5400,5778.0,32,22
2023-11-19 18:00,104.68,5390,5774.0,38,28
2023-11-19 19:00,104.01,5270,5599.0,45,37
2023-11-19 20:00,89.1,5056,5367.0,54,27
2023-11-19 21:00,84.55,4794,5090.0,62,28
2023-11-19 22:00,88.05,4524,4812.0,69,46
2023-11-19 23:00,80.05,4247,4463.0,79,46
2023-11-20 00:00,68.3,4039,4325.0,85,71
2023-11-20 01:00,62.68,3919,4185.0,91,56
2023-11-20 02:00,59.91,3855,4094.0,95,87
2023-11-20 03:00,46.74,3936,4206.0,92,95
2023-11-20 04:00,57.29,4221,4570.0,94,85
2023-11-20 05:00,80.43,5024,5349.0,95,113
2023-11-20 06:00,101.0,5595,5899.0,94,106
2023-11-20 07:00,125.71,5637,5921.0,95,129
2023-11-20 08:00,123.01,5488,5911.0,100,122
2023-11-20 09:00,113.81,5393,5902.0,98,99
2023-11-20 10:00,104.02,5378,5846.0,93,111
2023-11-20 11:00,106.41,5376,5953.0,89,81
2023-11-20 12:00,90.75,5369,5942.0,90,99
2023-11-20 13:00,104.77,5418,5916.0,89,76
2023-11-20 14:00,114.02,5576,6081.0,83,64
2023-11-20 15:00,104.45,5924,6213.0,82,55
2023-11-20 16:00,104.28,6054,6390.0,78,77
2023-11-20 17:00,115.4,6006,6310.0,77,75
2023-11-20 18:00,139.98,5959,6317.0,73,89
2023-11-20 19:00,130.08,5802,6132.0,65,93
2023-11-20 20:00,120.04,5548,5928.0,61,89
2023-11-20 21:00,107.01,5261,5566.0,59,91
2023-11-20 22:00,108.05,5007,5268.0,57,104
2023-11-20 23:00,98.35,4685,4952.0,67,71
2023-11-21 00:00,102.75,4428,4703.0,56,71
2023-11-21 01:00,98.2,4248,4487.0,52,86
2023-11-21 02:00,96.12,4152,4419.0,45,47
2023-11-21 03:00,91.17,4218,4507.0,34,33
2023-11-21 04:00,90.94,4442,4824.0,22,16
2023-11-21 05:00,101.17,5107,5462.0,15,13
2023-11-21 06:00,119.7,5601,5972.0,14,5
2023-11-21 07:00,128.3,5675,6104.0,14,5
2023-11-21 08:00,126.27,5671,6202.0,11,8
2023-11-21 09:00,131.38,5684,6159.0,11,9
2023-11-21 10:00,135.0,5676,6163.0,10,6
2023-11-21 11:00,130.99,5677,6208.0,10,5
2023-11-21 12:00,129.87,5637,6236.0,11,5
2023-11-21 13:00,125.87,5653,6159.0,12,7
2023-11-21 14:00,131.84,5746,6265.0,15,12
2023-11-21 15:00,124.66,6047,6374.0,23,20
2023-11-21 16:00,126.88,6120,6510.0,38,37
